id,title,metadata,pdf_url,toc_pdf,abstract_url,image_url
OP048,後過渡期香港青少年公民意識：全港與沙田的比較,"(Civic Awareness of Hong Kong Young People in the Late Transitional Period: A Comparison of Hong Kong as a Whole and the Shatin District)
By Timothy Ka-ying WONG and Kwok-cheung SHUM
Chinese/21.5 x 14 cm/paperback/52 pages/published in January 1996
ISBN 962-441-048-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP048.pdf,,,
USC10,From Leninist Discipline to Socialist Legalism: Peng Zhen on Law and Political Authority in the PRC,"By Pitman B. POTTER
English/21.5 x 14 cm/paperback/65 pages/published in December 1995
ISBN 962-441-710-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC10.pdf,,,
RM024,Indicators of Social Development: Hong Kong 1993,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xxii + 458 pages/
published in December 1995
ISBN 962-441-524-2; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM024.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM024.jpg
OP047,Indigenization of Social Science Methodology in Hong Kong,"By Milan Tung-wen SUN
English/21.5 x 14 cm/paperback/30 pages/published in November 1995
ISBN 962-441-047-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP047.pdf,,,
RM023,Gender and Society in Hong Kong: A Statistical Profile,"By Robert WESTWOOD, Toni MEHRAIN and Fanny M. CHEUNG
English/29.5 x 21 cm/paperback/vii + 159 pages/
published in September 1995
ISBN 962-441-523-4; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM023.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM023.jpg
OP046,政綱與選舉：一九九四年香港區議會選舉的迴歸分析,"(Platform and Election: A Regressional Analysis of the 1994 District Board Election in Hong Kong)
By Milan Tung-wen SUN and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/48 pages/published in August 1995
ISBN 962-441-046-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP046.pdf,,,
RM022,《中國大陸婦女文獻目錄：1949-1994》,"(A Bibliography of Gender Studies in Mainland China: 1949-1994)
尹寶珊、熊景明 編 (Edited by Po-san WAN and Jean HUNG)
Chinese/21.5 x 14 cm/paperback/xi + 321 pages/
published in July 1995
ISBN 962-441-522-6; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM022.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM022.jpg
RM021,《兩岸經貿互動的隱憂與生機》,"(Prospects for Economic Relations across the Taiwan Strait)
廖光生 編 (Edited by Kuang-sheng LIAO)
Chinese/21.5 x 14 cm/paperback/vi + 278 pages/
published in July 1995
ISBN 962-441-521-8; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM021.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM021.jpg
OP045,Intergenerational Social Mobility in Hong Kong: A Review of Recent Studies,"By Tak Wing CHAN
English/21.5 x 14 cm/paperback/45 pages/published in July 1995
ISBN 962-441-045-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP045.pdf,,,
OP044,The Ambivalence of Local Level Political Elites: Views of the 1994 District Board Election Candidates,"By Ernest Wing-tak CHUI
English/21.5 x 14 cm/paperback/53 pages/published in June 1995
ISBN 962-441-044-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP044.pdf,,,
RM020,"Productivity, Efficiency and Reform in China's Economy","Edited by Kai-yuen TSUI, Tien-tung HSUEH and Thomas G. RAWSKI
English/21.5 x 14 cm/paperback/x + 433 pages/
published in May 1995
ISBN 962-441-520-X; list price: US$15.00 (HK$100.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM020.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM020.jpg
OP043,Urbanisation in China's Fujian Province Since 1978,"By Wing-shing TANG
English/21.5 x 14 cm/paperback/80 pages/published in May 1995
ISBN 962-441-043-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP043.pdf,,,
OP042,Development Corridor in Fujian: Fuzhou to Zhangzhou,"By Yue-man YEUNG and David K. Y. CHU
English/21.5 x 14 cm/paperback/50 pages/published in March 1995
ISBN 962-441-042-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP042.pdf,,,
OP041,Informal Mechanisms in Japanese Politics,"By Quansheng ZHAO
English/21.5 x 14 cm/paperback/44 pages/published in February 1995
ISBN 962-441-041-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP041.pdf,,,
RM019,《香港選舉資料匯編：1982年-1994年》,"(Electoral Facts in Hong Kong: 1982-1994)
雷競璇、沈國祥 編
(Edited by Kin-sheun LOUIE and Kwok-cheung SHUM)
Chinese/21.5 x 14 cm/paperback/xii + 276 pages/
published in January 1995
ISBN 962-441-519-6; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM019.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM019.jpg
RM018,Inequalities and Development: Social Stratification in Chinese Societies,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xi + 372 pages/
published in November 1994
ISBN 962-441-518-8; list price: US$13.50 (HK$90.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM018.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM018.jpg
RM017,《發展與不平等：大陸與台灣之社會階層與流動》,"(Development and Inequalities: Social Stratification and Mobility in Mainland China and Taiwan)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/paperback/viii + 429 pages/
published in November 1994
ISBN 962-441-517-X; list price: US$15.00 (HK$100.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM017.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM017.jpg
OP040,The Politics of Laissez-faire: Hong Kong's Strategy of Industrialization in Historical Perspective,"By Stephen CHIU
English/21.5 x 14 cm/paperback/107 pages/published in November 1994
ISBN 962-441-040-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP040.pdf,,,
OP039,民主化與分離主義：台灣近年的政治發展與兩岸關係,"(Democratization and Separatism: Taiwan’s Political Development in Recent Years and ROC-PRC Relations)
By Timothy K. Y. WONG
Chinese/21.5 x 14 cm/paperback/38 pages/published in October 1994
ISBN 962-441-039-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP039.pdf,,,
OP038,Chinese Entrepreneurship in Context,"By Tai-lok LUI and Thomas W. P. WONG
English/21.5 x 14 cm/paperback/33 pages/published in September 1994
ISBN 962-441-038-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP038.pdf,,,
OP037,"Taiwan-Mainland Economic Nexus: Socio-Political Origins, State-Society Impacts, and Future Prospects","By Hsin-Huang Michael HSIAO and Alvin Y. SO
English/21.5 x 14 cm/paperback/29 pages/published in August 1994
ISBN 962-441-037-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP037.pdf,,,
OP036,Planning the Future of the Asian City: A Twenty-five Year Retrospective,"By Norton GINSBURG
English/21.5 x 14 cm/paperback/26 pages/published in July 1994
ISBN 962-441-036-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP036.pdf,,,
OP035,China's Regional Economic Development and Its Policy Implications,"By Tien-tung HSUEH
English/21.5 x 14 cm/paperback/47 pages/published in May 1994
ISBN 962-441-035-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP035.pdf,,,
OP034,"Urban Research in Asia: Problems, Priorities, and Prospects","By Yue-man YEUNG
English/21.5 x 14 cm/paperback/32 pages/published in April 1994
ISBN 962-441-034-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP034.pdf,,,
USC09,The 1989 Democracy Movement in China: A Preliminary Spatial Analysis,"By James TONG
English/21.5 x 14 cm/paperback/35 pages/published in March 1994
ISBN 962-441-709-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC09.pdf,,,
OP033,Urban Research in Developing Countries: Towards an Agenda for the 1990s,"By Richard STREN and Yue-man YEUNG
English/21.5 x 14 cm/paperback/29 pages/published in January 1994
ISBN 962-441-033-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP033.pdf,,,
OP032,Power and Dignity: Sexual Harassment on Campus in Hong Kong,"By Po-king CHOI, Kit-chun AU, Fanny M. C. CHEUNG, Catherine S. K. TANG and Michelle S. M. YIK
English/21.5 x 14 cm/paperback/42 pages/published in December 1993
ISBN 962-441-032-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP032.pdf,,,
OP031,Are Immigrants Assimilating Better Now than A Decade Ago?: The Case of Hong Kong,"By Kit-chun LAM and Pak-wai LIU
English/21.5 x 14 cm/paperback/39 pages/published in November 1993
ISBN 962-441-031-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP031.pdf,,,
OP030,"Morality, Class and the Hong Kong Way of Life","By Thomas W. P. WONG and Tai-lok LUI
English/21.5 x 14 cm/paperback/34 pages/published in November 1993
ISBN 962-441-030-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP030.pdf,,,
OP029,"Predicting Adolescent Deviant Behavior in Hong Kong: A Comparison of Media, Family, School, and Peer Variables","By Yuet-wah CHEUNG
English/21.5 x 14 cm/paperback/32 pages/published in October 1993
ISBN 962-441-029-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP029.pdf,,,
RM016,The New International Order in East Asia,"Edited by Kuang-sheng LIAO
English/21.5 x 14 cm/paperback/xix + 206 pages/
published in September 1993
ISBN 962-441-516-1; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM016.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM016.jpg
OP028,The Birth and Growth of Academic Sociology in Hong Kong,"By Rance Pui-leung LEE and Siu-kai LAU
English/21.5 x 14 cm/paperback/30 pages/published in September 1993
ISBN 962-441-028-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP028.pdf,,,
OP027,Social Work and Social Change: A Profile of the Activist Social Workers in Hong Kong,"By Chack-kie WONG
English/21.5 x 14 cm/paperback/49 pages/published in August 1993
ISBN 962-441-027-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP027.pdf,,,
OP026,A Critical Review of the English Literature on Chinese Urbanisation,"By Wing-shing TANG
English/21.5 x 14 cm/paperback/85 pages/published in August 1993
ISBN 962-441-026-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP026.pdf,,,
OP025,The World Outside When the War Broke Out: A Comparative Study of Two Chinese Newspapers of Different Systems,"By Tsze Sun LI
English/21.5 x 14 cm/paperback/29 pages/published in July 1993
ISBN 962-441-025-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP025.pdf,,,
OP024,Elite-Mass Relationship in Hong Kong: A Look into the Perception of Local Level Political Representatives,"By Ernest Wing-tak CHUI
English/21.5 x 14 cm/paperback/45 pages/published in July 1993
ISBN 962-441-024-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP024.pdf,,,
RM015,Hong Kong Tried Democracy: The 1991 Elections in Hong Kong,"Edited by Siu-kai LAU and Kin-sheun LOUIE
English/21.5 x 14 cm/paperback/ix + 397 pages/
published in June 1993
ISBN 962-441-515-3; list price: US$15.00 (HK$100.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM015.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM015.jpg
OP023,Educational and Early Socioeconomic Status Attainment in Hong Kong,"By Wing Kwong TSANG
English/21.5 x 14 cm/paperback/67 pages/published in April 1993
ISBN 962-441-023-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP023.pdf,,,
OP022,Urban and Regional Development in China: Recent Transformation and Future Prospect,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/29 pages/published in March 1993
ISBN 962-441-022-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP022.pdf,,,
OP021,Labour under Industrial Restructuring in Hong Kong: A Comparison of Textiles and Garments,"By Stephen CHIU and David A. LEVIN
English/21.5 x 14 cm/paperback/50 pages/published in March 1993
ISBN 962-441-021-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP021.pdf,,,
OP020,Pre-Departure Concerns of Prospective Migrants from Hong Kong to Australia,"By Anita S. MAK
English/21.5 x 14 cm/paperback/34 pages/published in February 1993
ISBN 962-441-020-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP020.pdf,,,
OP019,China: Urban Development towards the Year 2000,"By Yunkun WANG
English/21.5 x 14 cm/paperback/113 pages/published in February 1993
ISBN 962-441-019-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP019.pdf,,,
RM014,《中國城市與區域發展：展望廿一世紀》,"(Urban and Regional Development in China: Towards the 21st Century)
楊汝萬 編 (Edited by Yue-man YEUNG)
Chinese/21.5 x 14 cm/paperback/xx + 515 pages/
published in January 1993
ISBN 962-441-514-5; list price: US$18.00 (HK$120.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM014.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM014.jpg
OP018,香港小學課本裏的性別角色研究,"(A Study of Gender Roles as Defined in Primary School Textbooks in Hong Kong)
By Kit-chun AU
Chinese/21.5 x 14 cm/paperback/50 pages/published in January 1993
ISBN 962-441-018-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP018.pdf,,,
RM013,Indicators of Social Development: Hong Kong 1990,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xviii + 289 pages/
published in December 1992
ISBN 962-441-513-7; list price: US$10.00 (HK$70.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM013.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM013.jpg
RM012,Politics of Economic Cooperation in the Asia-Pacific Region,"Edited by Kuang-sheng LIAO
English/21.5 x 14 cm/paperback/xiv + 223 pages/
published in January 1993
ISBN 962-441-512-9; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM012.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM012.jpg
OP017,The Class Structure in Hong Kong,"By Wing Kwong TSANG
English/21.5 x 14 cm/paperback/102 pages/published in November 1992
ISBN 962-441-017-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP017.pdf,,,
USC08,Popular Protest in the 1989 Democracy Movement: The Pattern of Grass-Roots Organization,"By Andrew G. WALDER
English/21.5 x 14 cm/paperback/39 pages/published in September 1992
ISBN 962-441-708-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC08.pdf,,,
USC07,"China's War on Poverty: A Case Study of Fujian Province, 1985-1990","By Thomas P. LYONS
English/21.5 x 14 cm/paperback/76 pages/published in September 1992
ISBN 962-441-707-5; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC07.pdf,,,
OP016,The Reign of the Market: Economy and Industrial Conflicts in Hong Kong,"By Stephen CHIU
English/21.5 x 14 cm/paperback/43 pages/published in September 1992
ISBN 962-441-016-X; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP016.pdf,,,
OP015,Women's Concern Groups in Hong Kong,"By Betty L. L. YAU, Kit Chun AU and Fanny M. CHEUNG
English/21.5 x 14 cm/paperback/45 pages/published in September 1992
ISBN 962-441-015-1; list price: US$3.00 (HK$20.00)",,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP015.pdf,,
USC06,Conflict over Cabbages: The Reform of Wholesale Marketing in China,"By Andrew WATSON
English/21.5 x 14 cm/paperback/37 pages/published in August 1992
ISBN 962-441-706-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC06.pdf,,,
OP014,社會史與中國婦女研究,"(Social History and the Studies of Chinese Women)
By H. M. YIP
Chinese/21.5 x 14 cm/paperback/36 pages/published in July 1992
ISBN 962-441-014-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP014.pdf,,,
OP013,"Non-institutional Economic Integration via Cultural Affinity: The Case of Mainland China, Taiwan and Hong Kong","By Yun-wing SUNG
English/21.5 x 14 cm/paperback/44 pages/published in July 1992
ISBN 962-441-013-5; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP013.pdf,,,
RM011,"A Bibliography of Asia-Pacific Studies, Vol. III: Southeast Asia, Indonesia, Malaysia, Philippines, Singapore and Thailand","Compiled by Diana CHAN and Painan WU
English/21.5 x 14 cm/paperback/xv + 114 pages/
published in May 1992
ISBN 962-441-511-0; list price: US$5.00 (HK$30.0",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM011.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM011.jpg
RM010,"A Bibliography of Asia-Pacific Studies, Vol. II: China and Hong Kong","Compiled by Diana CHAN and Painan WU
English/21.5 x 14 cm/paperback/xv + 262 pages/
published in May 1992
ISBN 962-441-510-2; list price: US$7.00 (HK$50.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM010.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM010.jpg
RM009,"A Bibliography of Asia-Pacific Studies, Vol. I: Asia, East Asia, Japan, South Korea and Taiwan","Compiled by Diana CHAN and Painan WU
English/21.5 x 14 cm/paperback/xv + 201 pages/
published in May 1992
ISBN 962-441-509-9; list price: US$7.00 (HK$50.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM009.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM009.jpg
USC05,From Arranged Marriages to Love Matches in Urban China,"By Martin King WHYTE
English/21.5 x 14 cm/paperback/15 pages/published in April 1992
ISBN 962-441-705-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC05.pdf,,,
USC04,New Nationalist Identities in Post-Leninist Transformations: The Implications for China,"By Edward FRIEDMAN
English/21.5 x 14 cm/paperback/27 pages/published in April 1992
ISBN 962-441-704-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC04.pdf,,,
OP012,Economic Development of the Four Little Dragons: Lessons for LDCs and Chin,"By Pak-wai LIU
English/21.5 x 14 cm/paperback/30 pages/published in April 1992
ISBN 962-441-012-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP012.pdf,,,
USC02,"Rural China, 1985-1990: Are the Reforms Really Bogging Down?","Rural China, 1985-1990: Are the Reforms Really Bogging Down?
By Claude AUBERT
English/21.5 x 14 cm/paperback/53 pages/published in March 1992
ISBN 962-441-702-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC02.pdf,,,
OP011,Public Attitude toward Political Parties in Hong Kong,"By Siu-kai LAU
English/21.5 x 14 cm/paperback/27 pages/published in March 1992
ISBN 962-441-011-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP011.pdf,,,
USC01,China's Transients and the State: A Form of Civil Society?,"By Dorothy J. SOLINGER
English/21.5 x 14 cm/paperback/46 pages/published in January 1992
ISBN 962-441-701-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC01.pdf,,,
RM008,《華人社會社會指標研究的發展》,"(The Development of Social Indicators Research in Chinese Societies)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
English and Chinese/21.5 x 14 cm/paperback/ix + 268 pages/
published in January 1992
ISBN 962-441-508-0; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM008.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM008.jpg
OP010,From One Brand of Politics to One Brand of Political Culture,"By Thomas W.P. WONG and Tai-lok LUI
English/21.5 x 14 cm/paperback/52 pages/published in January 1992
ISBN 962-441-010-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP010.pdf,,,
RM007,The Economics of Industrial Development in the People's Republic of China,"By Tien-tung HSUEH and Tun-oy WOO
English/21.5 x 14 cm/paperback/viii + 166 pages/
published in October 1991
ISBN 962-441-507-2; list price: US$6.00 (HK$40.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM007.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM007.jpg
OP009,A Proposal for Deposit Insurance in Hong Kong,"By Lok-sang HO
English/21.5 x 14 cm/paperback/22 pages/published in October 1991
ISBN 962-441-009-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP009.pdf,,,
OP008,International Labour Migration: The Case of Hong Kong,"By Lok-sang HO, Pak-wai LIU and Kit-chun LAM
English/21.5 x 14 cm/paperback/55 pages/published in September 1991
ISBN 962-441-008-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP008.pdf,,,
OP007,The Urban Poor and Urban Basic Infrastructure Services in Asia: Past Approaches and Emerging Challenges,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/57 pages/published in September 1991
ISBN 962-441-007-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP007.pdf,,,
RM006,Japan's Comprehensive National Security Strategy and its Economic Cooperation with the ASEAN Countries,"By Anny WONG
English/21.5 x 14 cm/paperback/vi + 139 pages/
published in June 1991
ISBN 962-441-506-4; list price: US$4.00 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM006.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM006.jpg
OP006,Retirement Benefit Programs: Analysis and a Proposal for Hong Kong,"By Lok-sang HO, Jik-jeon LEE and Jin-pang LEUNG
English/21.5 x 14 cm/paperback/29 pages/published in June 1991
ISBN 962-441-006-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP006.pdf,,,
OP005,Explaining China's Export Drive: The Only Success Among Command Economies,"By Yun-wing SUNG
English/21.5 x 14 cm/paperback/27 pages/published in May 1991
ISBN 962-441-005-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP005.pdf,,,
OP004,Japan's Cultural Diplomacy and Cultivation of ASEAN Elites,"By Anny WONG and Kuang-sheng LIAO
English/21.5 x 14 cm/paperback/30 pages/published in April 1991
ISBN 962-441-004-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP004.pdf,,,
OP003,"Social Conflicts in Hong Kong, 1975-1986: Trends and Implications","By Anthony Bing-leung CHEUNG and Kin-sheun LOUIE
English/21.5 x 14 cm/paperback/66 pages/published in April 1991
ISBN 962-441-003-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP003.pdf,,,
RM005,A Bibliography of Gender Studies in Hong Kong (1991 edition),"Compiled by Fanny M. CHEUNG, Po-san WAN, Christ C. SHUM, Olivia C. WAN and Lee-man CHOY
English and Chinese/28 x 21.5 cm/paperback/vii + 51 pages/
published in March 1991
ISBN 962-441-505-6; list price: US$3.00 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM005.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM005.jpg
RM004,《中國家庭及其變遷》,"(Chinese Family and Its Changes)
喬健、李沛良、金耀基、楊汝萬、劉兆佳、關信基 編
(Edited by Chien CHIAO, Pui-leung LEE, Yeo-chi KING, Yue-man YEUNG, Siu-kai LAU and Hsin-chi KUAN)
Chinese/26.8 x 19 cm/hardback/vi + 382 pages/
published in May 1991
ISBN 962-441-504-8 (out of stock)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM004.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM004.jpg
RM003,《華人社會之性別研究：研討會文選》,"(Selected Papers of Conference on Gender Studies in Chinese Societies)
張妙清、尹寶珊、蔡幸強、蔡利民 編
(Edited by Fanny M. CHEUNG, Po-san WAN, Hang-keung CHOI and Lee-man CHOY
English and Chinese/21.5 x 14 cm/paperback/vi + 396 pages/
published in March 1991
ISBN 962-441-503-X (out of stock)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/RM003.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM003.jpg
